1616.8190,
235.1082,
0.0000,
1617.4480,
235.1082,
-0.0132,
1616.8190,
1166.8220,
0.0000,
1617.4480,
235.1082,
-0.0132,
1617.4740,
1166.8220,
-0.0143,
1616.8190,
1166.8220,
0.0000,
1617.4480,
235.1082,
-0.0132,
1617.4740,
235.1082,
-0.0143,
1617.4740,
1166.8220,
-0.0143,
1617.4740,
235.1082,
-0.0143,
1618.0750,
235.1082,
-0.0526,
1617.4740,
1166.8220,
-0.0143,
1617.4740,
1166.8220,
-0.0143,
1618.0750,
235.1082,
-0.0526,
1618.1270,
1166.8220,
-0.0571,
1618.0750,
235.1082,
-0.0526,
1618.1270,
235.1082,
-0.0571,
1618.1270,
1166.8220,
-0.0571,
1618.1270,
235.1082,
-0.0571,
1618.6990,
235.1082,
-0.1183,
1618.1270,
1166.8220,
-0.0571,
1618.1270,
1166.8220,
-0.0571,
1618.6990,
235.1082,
-0.1183,
1618.7770,
1166.8220,
-0.1283,
1618.6990,
235.1082,
-0.1183,
1618.7770,
235.1082,
-0.1283,
1618.7770,
1166.8220,
-0.1283,
1618.7770,
235.1082,
-0.1283,
1619.3210,
235.1082,
-0.2101,
1618.7770,
1166.8220,
-0.1283,
1618.7770,
1166.8220,
-0.1283,
1619.3210,
235.1082,
-0.2101,
1619.4240,
1166.8220,
-0.2279,
1619.3210,
235.1082,
-0.2101,
1619.4240,
235.1082,
-0.2279,
1619.4240,
1166.8220,
-0.2279,
1619.4240,
235.1082,
-0.2279,
1619.9380,
235.1082,
-0.3278,
1619.4240,
1166.8220,
-0.2279,
1619.4240,
1166.8220,
-0.2279,
1619.9380,
235.1082,
-0.3278,
1620.0660,
1166.8220,
-0.3556,
1619.9380,
235.1082,
-0.3278,
1620.0660,
235.1082,
-0.3556,
1620.0660,
1166.8220,
-0.3556,
1620.0660,
235.1082,
-0.3556,
1620.5500,
235.1082,
-0.4713,
1620.0660,
1166.8220,
-0.3556,
1620.0660,
1166.8220,
-0.3556,
1620.5500,
235.1082,
-0.4713,
1620.7020,
1166.8220,
-0.5111,
1620.5500,
235.1082,
-0.4713,
1620.7020,
235.1082,
-0.5111,
1620.7020,
1166.8220,
-0.5111,
1620.7020,
235.1082,
-0.5111,
1621.1550,
235.1082,
-0.6402,
1620.7020,
1166.8220,
-0.5111,
1620.7020,
1166.8220,
-0.5111,
1621.1550,
235.1082,
-0.6402,
1621.3300,
1166.8220,
-0.6942,
1621.1550,
235.1082,
-0.6402,
1621.3300,
235.1082,
-0.6942,
1621.3300,
1166.8220,
-0.6942,
1621.3300,
235.1082,
-0.6942,
1621.7520,
235.1082,
-0.8344,
1621.3300,
1166.8220,
-0.6942,
1621.3300,
1166.8220,
-0.6942,
1621.7520,
235.1082,
-0.8344,
1621.9500,
1166.8220,
-0.9046,
1621.7520,
235.1082,
-0.8344,
1621.9500,
235.1082,
-0.9046,
